debugp7dQc:debugu7vBy,6,1554038814982,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 5061, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugp7dQc:debugu7vBy,7,1554038815645,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 660, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugp7dQc:debugu7vBy,8,1554038816221,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 573, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugp7dQc:debugu7vBy,9,1554038817090,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 867, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugp7dQc:debugu7vBy,10,1554038920648,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugp7dQc:debugu7vBy,11,1554038923607,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 2953, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugp7dQc:debugu7vBy,12,1554038924347,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 737, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugp7dQc:debugu7vBy,13,1554038924850,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 500, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugp7dQc:debugu7vBy,14,1554038925674,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 811, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugp7dQc:debugu7vBy,15,1554039114097,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugp7dQc:debugu7vBy,16,1554039115085,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 985, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugp7dQc:debugu7vBy,17,1554039115796,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 708, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugp7dQc:debugu7vBy,18,1554039117681,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 1882, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugp7dQc:debugu7vBy,19,1554039118411,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 728, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugp7dQc:debugu7vBy,20,1554039378986,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugp7dQc:debugu7vBy,21,1554039380698,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1708, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugp7dQc:debugu7vBy,22,1554039381144,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 442, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugp7dQc:debugu7vBy,23,1554039381731,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 583, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugp7dQc:debugu7vBy,24,1554039382551,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 817, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugp7dQc:debugu7vBy,25,1554039646669,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugp7dQc:debugu7vBy,26,1554039648942,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 2271, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugp7dQc:debugu7vBy,27,1554039655565,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 6619, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugp7dQc:debugu7vBy,28,1554039656631,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 1063, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugp7dQc:debugu7vBy,29,1554039658229,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 1595, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugp7dQc:debugu7vBy,30,1554039697948,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugp7dQc:debugu7vBy,31,1554039698936,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 985, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugp7dQc:debugu7vBy,32,1554039699527,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 585, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugp7dQc:debugu7vBy,33,1554039700027,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 494, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugp7dQc:debugu7vBy,34,1554039701143,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 1113, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugp7dQc:debugu7vBy,35,1554039729006,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
